@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute inputs-101 numeric
@attribute inputs-102 numeric
@attribute inputs-103 numeric
@attribute inputs-104 numeric
@attribute inputs-105 numeric
@attribute inputs-106 numeric
@attribute inputs-107 numeric
@attribute inputs-108 numeric
@attribute inputs-109 numeric
@attribute inputs-110 numeric
@attribute inputs-111 numeric
@attribute inputs-112 numeric
@attribute inputs-113 numeric
@attribute inputs-114 numeric
@attribute inputs-115 numeric
@attribute inputs-116 numeric
@attribute inputs-117 numeric
@attribute inputs-118 numeric
@attribute inputs-119 numeric
@attribute inputs-120 numeric
@attribute inputs-121 numeric
@attribute inputs-122 numeric
@attribute inputs-123 numeric
@attribute inputs-124 numeric
@attribute inputs-125 numeric
@attribute inputs-126 numeric
@attribute inputs-127 numeric
@attribute inputs-128 numeric
@attribute inputs-129 numeric
@attribute inputs-130 numeric
@attribute inputs-131 numeric
@attribute inputs-132 numeric
@attribute inputs-133 numeric
@attribute inputs-134 numeric
@attribute inputs-135 numeric
@attribute inputs-136 numeric
@attribute inputs-137 numeric
@attribute inputs-138 numeric
@attribute inputs-139 numeric
@attribute inputs-140 numeric
@attribute inputs-141 numeric
@attribute inputs-142 numeric
@attribute inputs-143 numeric
@attribute inputs-144 numeric
@attribute inputs-145 numeric
@attribute inputs-146 numeric
@attribute inputs-147 numeric
@attribute inputs-148 numeric
@attribute inputs-149 numeric
@attribute inputs-150 numeric
@attribute inputs-151 numeric
@attribute inputs-152 numeric
@attribute inputs-153 numeric
@attribute inputs-154 numeric
@attribute inputs-155 numeric
@attribute inputs-156 numeric
@attribute inputs-157 numeric
@attribute inputs-158 numeric
@attribute inputs-159 numeric
@attribute inputs-160 numeric
@attribute inputs-161 numeric
@attribute inputs-162 numeric
@attribute inputs-163 numeric
@attribute inputs-164 numeric
@attribute inputs-165 numeric
@attribute inputs-166 numeric
@attribute inputs-167 numeric
@attribute inputs-168 numeric
@attribute inputs-169 numeric
@attribute inputs-170 numeric
@attribute inputs-171 numeric
@attribute inputs-172 numeric
@attribute inputs-173 numeric
@attribute inputs-174 numeric
@attribute inputs-175 numeric
@attribute inputs-176 numeric
@attribute inputs-177 numeric
@attribute inputs-178 numeric
@attribute inputs-179 numeric
@attribute inputs-180 numeric
@attribute inputs-181 numeric
@attribute inputs-182 numeric
@attribute inputs-183 numeric
@attribute inputs-184 numeric
@attribute inputs-185 numeric
@attribute inputs-186 numeric
@attribute inputs-187 numeric
@attribute inputs-188 numeric
@attribute inputs-189 numeric
@attribute inputs-190 numeric
@attribute inputs-191 numeric
@attribute inputs-192 numeric
@attribute inputs-193 numeric
@attribute inputs-194 numeric
@attribute inputs-195 numeric
@attribute inputs-196 numeric
@attribute outputs-1 {0,1,2}

@data
21,'2019/01/30 16:08:26:126',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,86,69,69,69,69,69,69,69,69,24,47,131,49,55,24,61,50,43,49,0,67,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
22,'2019/01/30 16:08:26:169',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,92,69,69,69,69,69,69,69,69,69,24,73,131,55,24,55,0,55,37,43,61,64,32,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
23,'2019/01/30 16:08:26:210',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,69,69,49,106,37,28,18,61,55,73,49,21,55,37,31,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
24,'2019/01/30 16:08:26:253',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,69,69,43,106,32,12,67,27,50,73,49,61,37,24,49,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
25,'2019/01/30 16:08:26:294',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,69,69,21,106,12,67,0,50,73,49,21,61,37,49,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
26,'2019/01/30 16:08:26:336',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,69,69,24,37,131,49,64,67,12,37,43,43,43,67,14,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
27,'2019/01/30 16:08:26:382',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,73,69,69,55,4,131,43,60,43,37,55,64,24,73,24,64,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
28,'2019/01/30 16:08:26:422',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,86,172,172,69,69,69,69,69,69,69,69,69,69,69,50,106,43,64,49,31,11,49,59,49,73,69,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
29,'2019/01/30 16:08:26:461',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,73,69,69,69,18,106,46,73,0,49,67,43,31,43,18,92,24,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
30,'2019/01/30 16:08:26:502',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,80,69,69,69,73,73,4,131,67,49,21,73,37,37,37,86,37,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
31,'2019/01/30 16:08:26:543',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,69,69,55,60,131,43,0,49,37,37,61,55,80,24,69,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
32,'2019/01/30 16:08:26:582',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,69,69,32,55,131,49,55,32,37,55,18,86,37,64,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
33,'2019/01/30 16:08:26:623',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,92,69,69,69,69,69,69,41,106,49,0,73,59,49,49,28,73,24,41,49,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
34,'2019/01/30 16:08:26:662',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,69,69,69,106,31,37,48,49,73,9,67,0,64,24,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
35,'2019/01/30 16:08:26:704',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,69,69,69,67,37,131,43,28,43,67,60,73,69,31,80,49,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
36,'2019/01/30 16:08:26:744',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,73,69,69,97,91,49,4,131,37,24,49,46,92,24,60,61,43,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
37,'2019/01/30 16:08:26:790',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,73,69,69,73,69,69,69,95,69,49,47,131,37,43,18,92,37,55,49,55,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
38,'2019/01/30 16:08:26:834',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,73,69,69,69,69,69,69,88,87,91,16,106,28,49,73,64,49,50,43,86,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
39,'2019/01/30 16:08:26:873',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,69,69,89,83,69,49,106,37,61,18,80,0,69,37,73,18,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
40,'2019/01/30 16:08:26:913',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,73,69,69,73,69,69,69,95,95,93,69,43,37,131,18,92,37,55,49,55,14,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
41,'2019/01/30 16:08:26:956',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,73,69,69,92,86,99,69,69,48,18,131,37,86,24,50,49,49,18,49,18,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
42,'2019/01/30 16:08:26:996',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,69,87,87,69,69,73,49,106,18,69,12,55,37,92,18,49,0,73,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
43,'2019/01/30 16:08:27:042',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,69,69,90,98,102,69,69,69,55,106,67,37,37,49,67,37,49,0,55,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
44,'2019/01/30 16:08:27:084',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,80,172,172,69,73,69,69,92,86,99,69,69,69,69,37,18,131,24,50,49,49,18,49,18,49,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
45,'2019/01/30 16:08:27:123',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,86,172,172,73,69,69,69,92,102,98,69,69,69,69,24,41,131,46,49,55,24,49,0,49,12,21,24,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
46,'2019/01/30 16:08:27:162',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,0,0,0,0,0,0,0,0,0,116,172,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,69,172,172,69,69,69,93,87,81,69,69,69,69,69,50,86,131,43,67,49,31,0,31,55,24,12,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?
